geoid,geoid20,year,vacant_residential_count,vacant_commercial_count
1400000US06037402801,6037402801,2013,45,45
1400000US06037402803,6037402803,2013,26,2
1400000US06037402804,6037402804,2013,25,8
1400000US06037402902,6037402902,2013,41,2
1400000US06037402903,6037402903,2013,25,0
1400000US06037402904,6037402904,2013,22,14
1400000US06037403000,6037403000,2013,41,13
1400000US06037403305,6037403305,2013,4,0
1400000US06037403316,6037403316,2013,31,29
1400000US06037403317,6037403317,2013,19,8
1400000US06037403318,6037403318,2013,39,9
1400000US06037403319,6037403319,2013,28,39
1400000US06037403320,6037403320,2013,14,3
1400000US06037403321,6037403321,2013,20,1
1400000US06037403323,6037403323,2013,11,22
1400000US06037403324,6037403324,2013,16,2
1400000US06037403325,6037403325,2013,16,24
1400000US06037403326,6037403326,2013,3,25
1400000US06037403327,6037403327,2013,23,37
1400000US06037403328,6037403328,2013,5,15
1400000US06037403401,6037403401,2013,16,16
1400000US06037403402,6037403402,2013,3,63
1400000US06037403403,6037403403,2013,2,1
1400000US06037403404,6037403404,2013,5,0
1400000US06037403407,6037403407,2013,3,0
1400000US06037403408,6037403408,2013,8,39
1400000US06037403409,6037403409,2013,8,5
1400000US06037403500,6037403500,2013,19,0
1400000US06037403601,6037403601,2013,54,52
1400000US06037403702,6037403702,2013,15,1
1400000US06037403703,6037403703,2013,15,0
1400000US06037403721,6037403721,2013,33,86
1400000US06037403722,6037403722,2013,31,24
1400000US06037403801,6037403801,2013,33,8
1400000US06037403802,6037403802,2013,31,23
1400000US06037403901,6037403901,2013,12,6
1400000US06037403902,6037403902,2013,23,25
1400000US06037404000,6037404000,2013,14,4
1400000US06037404100,6037404100,2013,6,3
1400000US06037404201,6037404201,2013,6,4
1400000US06037404203,6037404203,2013,1,11
1400000US06037404301,6037404301,2013,13,12
1400000US06037404302,6037404302,2013,4,1
1400000US06037404401,6037404401,2013,4,5
1400000US06037404402,6037404402,2013,10,6
1400000US06037404501,6037404501,2013,3,4
1400000US06037404503,6037404503,2013,8,0
1400000US06037404504,6037404504,2013,5,3
1400000US06037404600,6037404600,2013,6,130
1400000US06037404701,6037404701,2013,8,2
1400000US06037404702,6037404702,2013,12,3
1400000US06037404703,6037404703,2013,3,36
1400000US06037404804,6037404804,2013,7,3
1400000US06037404805,6037404805,2013,3,1
1400000US06037404806,6037404806,2013,22,7
1400000US06037404901,6037404901,2013,7,11
1400000US06037404902,6037404902,2013,4,0
1400000US06037404903,6037404903,2013,1,0
1400000US06037405001,6037405001,2013,4,2
1400000US06037405002,6037405002,2013,11,22
1400000US06037405101,6037405101,2013,8,1
1400000US06037405102,6037405102,2013,13,20
1400000US06037405201,6037405201,2013,19,24
1400000US06037405202,6037405202,2013,11,5
1400000US06037405203,6037405203,2013,5,2
1400000US06037405301,6037405301,2013,26,3
1400000US06037405302,6037405302,2013,42,16
1400000US06037405400,6037405400,2013,14,2
1400000US06037405500,6037405500,2013,17,1
1400000US06037405600,6037405600,2013,21,18
1400000US06037405701,6037405701,2013,24,8
1400000US06037405702,6037405702,2013,33,28
1400000US06037405800,6037405800,2013,23,14
1400000US06037405900,6037405900,2013,19,12
1400000US06037406000,6037406000,2013,20,20
1400000US06037406101,6037406101,2013,18,53
1400000US06037406103,6037406103,2013,110,115
1400000US06037406201,6037406201,2013,9,11
1400000US06037406300,6037406300,2013,20,57
1400000US06037406413,6037406413,2013,26,3
1400000US06037406500,6037406500,2013,27,9
1400000US06037406601,6037406601,2013,15,0
1400000US06037406602,6037406602,2013,20,12
1400000US06037406701,6037406701,2013,7,4
1400000US06037406702,6037406702,2013,21,139
1400000US06037406801,6037406801,2013,8,9
1400000US06037406903,6037406903,2013,13,4
1400000US06037407001,6037407001,2013,11,0
1400000US06037407002,6037407002,2013,5,13
1400000US06037407101,6037407101,2013,3,1
1400000US06037407102,6037407102,2013,7,0
1400000US06037407201,6037407201,2013,2,2
1400000US06037407202,6037407202,2013,3,3
1400000US06037407301,6037407301,2013,8,1
1400000US06037407302,6037407302,2013,7,0
1400000US06037407400,6037407400,2013,6,1
1400000US06037407501,6037407501,2013,13,19
1400000US06037407502,6037407502,2013,12,2
1400000US06037407601,6037407601,2013,12,17
1400000US06037407602,6037407602,2013,12,4
1400000US06037407701,6037407701,2013,8,6
1400000US06037407702,6037407702,2013,15,24
1400000US06037407801,6037407801,2013,4,2
1400000US06037407802,6037407802,2013,5,15
1400000US06037407901,6037407901,2013,10,4
1400000US06037407902,6037407902,2013,5,2
1400000US06037408003,6037408003,2013,16,0
1400000US06037408004,6037408004,2013,17,7
1400000US06037408005,6037408005,2013,21,12
1400000US06037408006,6037408006,2013,16,7
1400000US06037408133,6037408133,2013,27,2
1400000US06037408134,6037408134,2013,12,3
1400000US06037408135,6037408135,2013,14,0
1400000US06037408136,6037408136,2013,13,0
1400000US06037408137,6037408137,2013,30,17
1400000US06037408138,6037408138,2013,28,1
1400000US06037408139,6037408139,2013,4,0
1400000US06037408140,6037408140,2013,3,5
1400000US06037408141,6037408141,2013,10,1
1400000US06037408212,6037408212,2013,8,38
1400000US06037408213,6037408213,2013,4,30
1400000US06037408301,6037408301,2013,14,42
1400000US06037408302,6037408302,2013,11,2
1400000US06037408303,6037408303,2013,6,5
1400000US06037408401,6037408401,2013,11,5
1400000US06037408402,6037408402,2013,26,22
1400000US06037408503,6037408503,2013,12,4
1400000US06037408504,6037408504,2013,18,13
1400000US06037408505,6037408505,2013,7,0
1400000US06037408623,6037408623,2013,4,4
1400000US06037408624,6037408624,2013,2,0
1400000US06037408625,6037408625,2013,8,8
1400000US06037408626,6037408626,2013,62,12
1400000US06037408627,6037408627,2013,5,0
1400000US06037408628,6037408628,2013,18,4
1400000US06037408629,6037408629,2013,15,2
1400000US06037408631,6037408631,2013,13,0
1400000US06037408703,6037408703,2013,13,0
1400000US06037408705,6037408705,2013,7,3
1400000US06037408707,6037408707,2013,7,7
1400000US06037408722,6037408722,2013,3,0
1400000US06037408724,6037408724,2013,12,17
1400000US06037408725,6037408725,2013,14,4
1400000US06037408800,6037408800,2013,49,91
1400000US06037408900,6037408900,2013,42,9
1400000US06037409000,6037409000,2013,53,72
1400000US06037409100,6037409100,2013,17,27
1400000US06037430003,6037430003,2013,11,0
1400000US06037430004,6037430004,2013,4,4
1400000US06037430005,6037430005,2013,3,3
1400000US06037430101,6037430101,2013,9,22
1400000US06037430102,6037430102,2013,4,1
1400000US06037430200,6037430200,2013,5,0
1400000US06037430301,6037430301,2013,23,0
1400000US06037430302,6037430302,2013,41,1
1400000US06037430400,6037430400,2013,10,10
1400000US06037430501,6037430501,2013,43,0
1400000US06037430502,6037430502,2013,49,34
1400000US06037430600,6037430600,2013,18,0
1400000US06037430701,6037430701,2013,20,2
1400000US06037430721,6037430721,2013,36,24
1400000US06037430723,6037430723,2013,41,3
1400000US06037430724,6037430724,2013,31,1
1400000US06037430801,6037430801,2013,53,55
1400000US06037430802,6037430802,2013,16,0
1400000US06037430803,6037430803,2013,23,9
1400000US06037430901,6037430901,2013,43,6
1400000US06037430902,6037430902,2013,21,1
1400000US06037431002,6037431002,2013,14,0
1400000US06037431003,6037431003,2013,40,14
1400000US06037431004,6037431004,2013,42,14
1400000US06037431100,6037431100,2013,39,43
1400000US06037431200,6037431200,2013,9,3
1400000US06037431300,6037431300,2013,10,0
1400000US06037431400,6037431400,2013,19,8
1400000US06037431501,6037431501,2013,6,4
1400000US06037431502,6037431502,2013,15,6
1400000US06037431600,6037431600,2013,16,9
1400000US06037431701,6037431701,2013,31,6
1400000US06037431800,6037431800,2013,10,1
1400000US06037431900,6037431900,2013,5,14
1400000US06037432001,6037432001,2013,6,4
1400000US06037432002,6037432002,2013,11,9
1400000US06037432101,6037432101,2013,7,0
1400000US06037432102,6037432102,2013,26,9
1400000US06037432201,6037432201,2013,38,3
1400000US06037432202,6037432202,2013,6,24
1400000US06037432300,6037432300,2013,4,10
1400000US06037432401,6037432401,2013,3,6
1400000US06037432402,6037432402,2013,4,0
1400000US06037432501,6037432501,2013,2,5
1400000US06037432502,6037432502,2013,4,9
1400000US06037432601,6037432601,2013,6,9
1400000US06037432602,6037432602,2013,1,0
1400000US06037432700,6037432700,2013,5,32
1400000US06037432801,6037432801,2013,3,10
1400000US06037432802,6037432802,2013,40,0
1400000US06037432901,6037432901,2013,12,11
1400000US06037432902,6037432902,2013,6,5
1400000US06037433103,6037433103,2013,2,7
1400000US06037433200,6037433200,2013,1,9
1400000US06037433302,6037433302,2013,2,3
1400000US06037433304,6037433304,2013,2,2
1400000US06037433305,6037433305,2013,3,0
1400000US06037433306,6037433306,2013,1,0
1400000US06037433307,6037433307,2013,1,0
1400000US06037433402,6037433402,2013,5,5
1400000US06037433403,6037433403,2013,13,13
1400000US06037433505,6037433505,2013,2,5
1400000US06037433506,6037433506,2013,3,10
1400000US06037433601,6037433601,2013,5,10
1400000US06037433602,6037433602,2013,2,16
1400000US06037433803,6037433803,2013,0,2
1400000US06037433804,6037433804,2013,2,28
1400000US06037433901,6037433901,2013,12,3
1400000US06037433903,6037433903,2013,5,7
1400000US06037434001,6037434001,2013,71,5
1400000US06037434003,6037434003,2013,7,9
1400000US06037434004,6037434004,2013,0,1
1400000US06037434100,6037434100,2013,2,13
1400000US06037460001,6037460001,2013,15,5
1400000US06037460002,6037460002,2013,5,1
1400000US06037460101,6037460101,2013,3,0
1400000US06037460200,6037460200,2013,16,1
1400000US06037460301,6037460301,2013,3,0
1400000US06037460302,6037460302,2013,3,4
1400000US06037460401,6037460401,2013,4,1
1400000US06037460501,6037460501,2013,5,0
1400000US06037460502,6037460502,2013,5,7
1400000US06037460601,6037460601,2013,42,8
1400000US06037460700,6037460700,2013,12,7
1400000US06037460800,6037460800,2013,14,0
1400000US06037460900,6037460900,2013,41,6
1400000US06037461000,6037461000,2013,17,9
1400000US06037461100,6037461100,2013,14,7
1400000US06037461200,6037461200,2013,7,0
1400000US06037461300,6037461300,2013,21,4
1400000US06037461400,6037461400,2013,9,0
1400000US06037461501,6037461501,2013,22,10
1400000US06037461502,6037461502,2013,40,1
1400000US06037461600,6037461600,2013,19,9
1400000US06037461700,6037461700,2013,16,2
1400000US06037461901,6037461901,2013,21,6
1400000US06037461902,6037461902,2013,12,66
1400000US06037462001,6037462001,2013,24,1
1400000US06037462002,6037462002,2013,22,9
1400000US06037462100,6037462100,2013,20,6
1400000US06037462201,6037462201,2013,57,9
1400000US06037462202,6037462202,2013,16,35
1400000US06037462301,6037462301,2013,47,6
1400000US06037462302,6037462302,2013,28,34
1400000US06037462400,6037462400,2013,29,1
1400000US06037462500,6037462500,2013,35,9
1400000US06037462600,6037462600,2013,3,0
1400000US06037462700,6037462700,2013,51,21
1400000US06037462800,6037462800,2013,31,27
1400000US06037462900,6037462900,2013,6,42
1400000US06037463000,6037463000,2013,12,29
1400000US06037463103,6037463103,2013,16,12
1400000US06037463200,6037463200,2013,25,15
1400000US06037463300,6037463300,2013,10,1
1400000US06037463400,6037463400,2013,64,6
1400000US06037463500,6037463500,2013,74,53
1400000US06037463601,6037463601,2013,26,65
1400000US06037463602,6037463602,2013,34,38
1400000US06037463700,6037463700,2013,27,29
1400000US06037463800,6037463800,2013,12,0
1400000US06037463900,6037463900,2013,41,14
1400000US06037464000,6037464000,2013,43,14
1400000US06037464101,6037464101,2013,21,4
1400000US06037464102,6037464102,2013,21,4
1400000US06037464200,6037464200,2013,39,17
1400000US06037480002,6037480002,2013,5,0
1400000US06037480011,6037480011,2013,21,7
1400000US06037480012,6037480012,2013,12,0
1400000US06037480101,6037480101,2013,10,10
1400000US06037480102,6037480102,2013,6,5
1400000US06037480201,6037480201,2013,6,6
1400000US06037480202,6037480202,2013,5,9
1400000US06037480302,6037480302,2013,28,17
1400000US06037480303,6037480303,2013,19,3
1400000US06037480304,6037480304,2013,48,58
1400000US06037480400,6037480400,2013,25,1
1400000US06037480500,6037480500,2013,40,15
1400000US06037480601,6037480601,2013,21,6
1400000US06037480602,6037480602,2013,50,13
1400000US06037480702,6037480702,2013,12,0
1400000US06037480703,6037480703,2013,26,2
1400000US06037480704,6037480704,2013,33,10
1400000US06037480802,6037480802,2013,3,58
1400000US06037480803,6037480803,2013,23,7
1400000US06037480804,6037480804,2013,24,7
1400000US06037480901,6037480901,2013,12,1
1400000US06037480902,6037480902,2013,16,9
1400000US06037480903,6037480903,2013,12,2
1400000US06037481001,6037481001,2013,31,14
1400000US06037481002,6037481002,2013,10,47
1400000US06037481101,6037481101,2013,16,14
1400000US06037481102,6037481102,2013,23,20
1400000US06037481103,6037481103,2013,19,10
1400000US06037481201,6037481201,2013,6,8
1400000US06037481203,6037481203,2013,18,6
1400000US06037481300,6037481300,2013,6,5
1400000US06037481401,6037481401,2013,12,16
1400000US06037481403,6037481403,2013,7,16
1400000US06037481404,6037481404,2013,8,21
1400000US06037481500,6037481500,2013,18,3
1400000US06037481603,6037481603,2013,11,9
1400000US06037481604,6037481604,2013,9,9
1400000US06037481605,6037481605,2013,18,4
1400000US06037481606,6037481606,2013,14,28
1400000US06037481711,6037481711,2013,17,8
1400000US06037481712,6037481712,2013,15,5
1400000US06037481713,6037481713,2013,6,5
1400000US06037481714,6037481714,2013,8,31
1400000US06037481800,6037481800,2013,4,0
1400000US06037481901,6037481901,2013,14,7
1400000US06037481902,6037481902,2013,41,5
1400000US06037482001,6037482001,2013,13,45
1400000US06037482002,6037482002,2013,24,25
1400000US06037482101,6037482101,2013,12,31
1400000US06037482102,6037482102,2013,15,7
1400000US06037482201,6037482201,2013,2,5
1400000US06037482202,6037482202,2013,11,1
1400000US06037482301,6037482301,2013,11,1
1400000US06037482303,6037482303,2013,16,9
1400000US06037482304,6037482304,2013,24,8
1400000US06037482401,6037482401,2013,6,6
1400000US06037482403,6037482403,2013,5,8
1400000US06037482404,6037482404,2013,5,8
1400000US06037482502,6037482502,2013,3,5
1400000US06037482503,6037482503,2013,3,9
1400000US06037482521,6037482521,2013,13,0
1400000US06037482522,6037482522,2013,4,4
1400000US06037482600,6037482600,2013,9,6
1400000US06037482701,6037482701,2013,16,21
1400000US06037482702,6037482702,2013,8,0
1400000US06037482801,6037482801,2013,11,18
1400000US06037500100,6037500100,2013,31,0
1400000US06037500202,6037500202,2013,17,25
1400000US06037500203,6037500203,2013,7,1
1400000US06037500204,6037500204,2013,19,2
1400000US06037500300,6037500300,2013,14,1
1400000US06037500402,6037500402,2013,5,19
1400000US06037500403,6037500403,2013,7,11
1400000US06037500404,6037500404,2013,8,3
1400000US06037500500,6037500500,2013,12,3
1400000US06037500600,6037500600,2013,11,4
1400000US06037500700,6037500700,2013,13,19
1400000US06037500800,6037500800,2013,4,5
1400000US06037500900,6037500900,2013,19,10
1400000US06037501001,6037501001,2013,6,1
1400000US06037501002,6037501002,2013,8,6
1400000US06037501200,6037501200,2013,18,2
1400000US06037501301,6037501301,2013,12,0
1400000US06037501302,6037501302,2013,16,0
1400000US06037501400,6037501400,2013,31,9
1400000US06037501501,6037501501,2013,14,0
1400000US06037501503,6037501503,2013,81,2
1400000US06037501504,6037501504,2013,33,71
1400000US06037501600,6037501600,2013,51,2
1400000US06037501700,6037501700,2013,32,6
1400000US06037501802,6037501802,2013,14,17
1400000US06037501803,6037501803,2013,46,4
1400000US06037501804,6037501804,2013,10,10
1400000US06037501900,6037501900,2013,14,22
1400000US06037502003,6037502003,2013,11,10
1400000US06037502004,6037502004,2013,11,22
1400000US06037502005,6037502005,2013,15,9
1400000US06037502100,6037502100,2013,25,13
1400000US06037502200,6037502200,2013,13,9
1400000US06037502303,6037502303,2013,35,25
1400000US06037502401,6037502401,2013,7,6
1400000US06037502402,6037502402,2013,6,0
1400000US06037502500,6037502500,2013,12,11
1400000US06037502602,6037502602,2013,21,23
1400000US06037502603,6037502603,2013,8,9
1400000US06037502604,6037502604,2013,7,9
1400000US06037502700,6037502700,2013,9,101
1400000US06037502801,6037502801,2013,16,11
1400000US06037502901,6037502901,2013,5,1
1400000US06037503000,6037503000,2013,20,7
1400000US06037503103,6037503103,2013,10,0
1400000US06037503104,6037503104,2013,11,3
1400000US06037503105,6037503105,2013,15,0
1400000US06037503106,6037503106,2013,18,9
1400000US06037503201,6037503201,2013,14,0
1400000US06037503202,6037503202,2013,12,5
1400000US06037503301,6037503301,2013,10,1
1400000US06037503302,6037503302,2013,16,1
1400000US06037503401,6037503401,2013,18,30
1400000US06037503402,6037503402,2013,5,9
1400000US06037503501,6037503501,2013,10,15
1400000US06037503502,6037503502,2013,9,5
1400000US06037503601,6037503601,2013,12,25
1400000US06037503602,6037503602,2013,5,8
1400000US06037503701,6037503701,2013,13,0
1400000US06037503702,6037503702,2013,17,0
1400000US06037503704,6037503704,2013,27,4
1400000US06037503705,6037503705,2013,21,3
1400000US06037503801,6037503801,2013,11,6
1400000US06037503802,6037503802,2013,9,11
1400000US06037503901,6037503901,2013,6,0
1400000US06037503902,6037503902,2013,24,61
1400000US06037504001,6037504001,2013,10,6
1400000US06037504002,6037504002,2013,8,11
1400000US06037504101,6037504101,2013,9,6
1400000US06037504200,6037504200,2013,43,113
1400000US06037530005,6037530005,2013,2,4
1400000US06037530006,6037530006,2013,1,6
1400000US06037530007,6037530007,2013,4,11
1400000US06037530101,6037530101,2013,9,7
1400000US06037530102,6037530102,2013,5,8
1400000US06037530202,6037530202,2013,19,11
1400000US06037530203,6037530203,2013,8,20
1400000US06037530204,6037530204,2013,21,11
1400000US06037530301,6037530301,2013,11,15
1400000US06037530302,6037530302,2013,30,16
1400000US06037530400,6037530400,2013,3,12
1400000US06037530500,6037530500,2013,5,6
1400000US06037530603,6037530603,2013,26,5
1400000US06037530700,6037530700,2013,1,9
1400000US06037530801,6037530801,2013,40,2
1400000US06037530802,6037530802,2013,17,4
1400000US06037530901,6037530901,2013,9,0
1400000US06037530902,6037530902,2013,15,1
1400000US06037531000,6037531000,2013,14,2
1400000US06037531101,6037531101,2013,14,11
1400000US06037531102,6037531102,2013,21,4
1400000US06037531201,6037531201,2013,15,1
1400000US06037531202,6037531202,2013,13,8
1400000US06037531301,6037531301,2013,15,9
1400000US06037531302,6037531302,2013,23,7
1400000US06037531502,6037531502,2013,8,10
1400000US06037531503,6037531503,2013,3,0
1400000US06037531504,6037531504,2013,3,7
1400000US06037531602,6037531602,2013,8,9
1400000US06037531603,6037531603,2013,9,1
1400000US06037531604,6037531604,2013,14,11
1400000US06037531701,6037531701,2013,16,4
1400000US06037531702,6037531702,2013,17,30
1400000US06037531800,6037531800,2013,13,6
1400000US06037531901,6037531901,2013,8,7
1400000US06037531902,6037531902,2013,16,20
1400000US06037532001,6037532001,2013,4,11
1400000US06037532002,6037532002,2013,7,7
1400000US06037532101,6037532101,2013,19,18
1400000US06037532102,6037532102,2013,10,1
1400000US06037532200,6037532200,2013,7,22
1400000US06037532302,6037532302,2013,11,25
1400000US06037532303,6037532303,2013,17,93
1400000US06037532304,6037532304,2013,10,106
1400000US06037532500,6037532500,2013,3,18
1400000US06037532605,6037532605,2013,4,39
1400000US06037532606,6037532606,2013,6,4
1400000US06037532607,6037532607,2013,10,20
1400000US06037532700,6037532700,2013,6,3
1400000US06037532800,6037532800,2013,19,4
1400000US06037532900,6037532900,2013,32,3
1400000US06037533001,6037533001,2013,13,2
1400000US06037533002,6037533002,2013,4,0
1400000US06037533103,6037533103,2013,22,2
1400000US06037533104,6037533104,2013,7,27
1400000US06037533105,6037533105,2013,1,0
1400000US06037533108,6037533108,2013,8,13
1400000US06037533201,6037533201,2013,2,2
1400000US06037533204,6037533204,2013,5,1
1400000US06037533300,6037533300,2013,7,2
1400000US06037533401,6037533401,2013,14,0
1400000US06037533402,6037533402,2013,7,16
1400000US06037533403,6037533403,2013,7,4
1400000US06037533501,6037533501,2013,2,2
1400000US06037533504,6037533504,2013,14,0
1400000US06037533601,6037533601,2013,15,11
1400000US06037533602,6037533602,2013,20,7
1400000US06037533603,6037533603,2013,27,12
1400000US06037533701,6037533701,2013,72,14
1400000US06037533702,6037533702,2013,5,1
1400000US06037533703,6037533703,2013,9,1
1400000US06037533803,6037533803,2013,27,7
1400000US06037533804,6037533804,2013,10,0
1400000US06037533805,6037533805,2013,5,2
1400000US06037533806,6037533806,2013,18,4
1400000US06037533901,6037533901,2013,9,0
1400000US06037533902,6037533902,2013,9,8
1400000US06037534001,6037534001,2013,18,0
1400000US06037534002,6037534002,2013,13,15
1400000US06037534101,6037534101,2013,6,7
1400000US06037534102,6037534102,2013,14,10
1400000US06037534201,6037534201,2013,10,3
1400000US06037534202,6037534202,2013,14,7
1400000US06037534203,6037534203,2013,8,2
1400000US06037534301,6037534301,2013,17,39
1400000US06037534302,6037534302,2013,6,1
1400000US06037534403,6037534403,2013,8,0
1400000US06037534404,6037534404,2013,15,6
1400000US06037534405,6037534405,2013,7,2
1400000US06037534406,6037534406,2013,13,0
1400000US06037534501,6037534501,2013,23,4
1400000US06037534502,6037534502,2013,11,3
1400000US06037534700,6037534700,2013,3,0
1400000US06037534802,6037534802,2013,11,15
1400000US06037534803,6037534803,2013,15,24
1400000US06037534804,6037534804,2013,5,3
1400000US06037534900,6037534900,2013,12,3
1400000US06037535001,6037535001,2013,21,6
1400000US06037535002,6037535002,2013,8,5
1400000US06037535101,6037535101,2013,41,4
1400000US06037535102,6037535102,2013,14,5
1400000US06037535200,6037535200,2013,19,3
1400000US06037535300,6037535300,2013,9,10
1400000US06037535400,6037535400,2013,6,1
1400000US06037535501,6037535501,2013,22,24
1400000US06037535502,6037535502,2013,18,2
1400000US06037535503,6037535503,2013,2,1
1400000US06037535603,6037535603,2013,14,14
1400000US06037535604,6037535604,2013,11,0
1400000US06037535605,6037535605,2013,6,8
1400000US06037535606,6037535606,2013,4,1
1400000US06037535607,6037535607,2013,17,1
1400000US06037535701,6037535701,2013,25,3
1400000US06037535702,6037535702,2013,9,6
1400000US06037535802,6037535802,2013,13,2
1400000US06037535803,6037535803,2013,6,4
1400000US06037535804,6037535804,2013,16,4
1400000US06037535901,6037535901,2013,9,8
1400000US06037535902,6037535902,2013,30,4
1400000US06037536000,6037536000,2013,11,15
1400000US06037536102,6037536102,2013,11,33
1400000US06037536103,6037536103,2013,9,6
1400000US06037536104,6037536104,2013,22,25
1400000US06037536201,6037536201,2013,15,20
1400000US06037536202,6037536202,2013,10,13
1400000US06037540000,6037540000,2013,11,7
1400000US06037540101,6037540101,2013,6,5
1400000US06037540102,6037540102,2013,13,3
1400000US06037540201,6037540201,2013,24,18
1400000US06037540202,6037540202,2013,26,7
1400000US06037540203,6037540203,2013,14,14
1400000US06037540300,6037540300,2013,5,20
1400000US06037540400,6037540400,2013,1,0
1400000US06037540501,6037540501,2013,23,5
1400000US06037540502,6037540502,2013,11,0
1400000US06037540600,6037540600,2013,21,8
1400000US06037540700,6037540700,2013,20,2
1400000US06037540800,6037540800,2013,32,0
1400000US06037540901,6037540901,2013,4,0
1400000US06037540902,6037540902,2013,6,19
1400000US06037541003,6037541003,2013,10,84
1400000US06037541100,6037541100,2013,10,4
1400000US06037541200,6037541200,2013,25,7
1400000US06037541300,6037541300,2013,24,2
1400000US06037541401,6037541401,2013,28,0
1400000US06037541402,6037541402,2013,17,0
1400000US06037541500,6037541500,2013,19,2
1400000US06037541603,6037541603,2013,5,4
1400000US06037541604,6037541604,2013,16,10
1400000US06037541605,6037541605,2013,25,17
1400000US06037541606,6037541606,2013,8,14
1400000US06037541700,6037541700,2013,20,1
1400000US06037541801,6037541801,2013,7,0
1400000US06037541802,6037541802,2013,9,0
1400000US06037542000,6037542000,2013,8,3
1400000US06037542103,6037542103,2013,7,3
1400000US06037542104,6037542104,2013,2,2
1400000US06037542105,6037542105,2013,14,3
1400000US06037542106,6037542106,2013,5,3
1400000US06037542200,6037542200,2013,16,7
1400000US06037542401,6037542401,2013,15,5
1400000US06037542402,6037542402,2013,9,1
1400000US06037542501,6037542501,2013,11,2
1400000US06037542502,6037542502,2013,15,6
1400000US06037542601,6037542601,2013,6,1
1400000US06037542602,6037542602,2013,17,5
1400000US06037542700,6037542700,2013,12,5
1400000US06037542800,6037542800,2013,5,1
1400000US06037542900,6037542900,2013,5,2
1400000US06037543000,6037543000,2013,5,6
1400000US06037543100,6037543100,2013,20,33
1400000US06037543201,6037543201,2013,5,0
1400000US06037543203,6037543203,2013,20,9
1400000US06037543304,6037543304,2013,15,11
1400000US06037543305,6037543305,2013,9,24
1400000US06037543306,6037543306,2013,31,25
1400000US06037543321,6037543321,2013,17,13
1400000US06037543322,6037543322,2013,10,9
1400000US06037543400,6037543400,2013,7,33
1400000US06037543501,6037543501,2013,16,30
1400000US06037543502,6037543502,2013,21,7
1400000US06037543503,6037543503,2013,17,35
1400000US06037543601,6037543601,2013,6,2
1400000US06037543603,6037543603,2013,19,4
1400000US06037543605,6037543605,2013,26,9
1400000US06037543606,6037543606,2013,18,6
1400000US06037543607,6037543607,2013,7,3
1400000US06037543701,6037543701,2013,2,1
1400000US06037543703,6037543703,2013,3,8
1400000US06037543704,6037543704,2013,6,2
1400000US06037543705,6037543705,2013,6,2
1400000US06037543801,6037543801,2013,21,3
1400000US06037543803,6037543803,2013,15,16
1400000US06037543804,6037543804,2013,12,12
1400000US06037543903,6037543903,2013,5,9
1400000US06037543905,6037543905,2013,14,17
1400000US06037544001,6037544001,2013,9,6
1400000US06037544002,6037544002,2013,6,3
1400000US06037550101,6037550101,2013,7,2
1400000US06037550201,6037550201,2013,17,0
1400000US06037550202,6037550202,2013,4,0
1400000US06037550301,6037550301,2013,12,3
1400000US06037550501,6037550501,2013,14,8
1400000US06037550502,6037550502,2013,29,16
1400000US06037550601,6037550601,2013,21,0
1400000US06037550602,6037550602,2013,16,33
1400000US06037550700,6037550700,2013,35,10
1400000US06037550801,6037550801,2013,11,8
1400000US06037550802,6037550802,2013,10,7
1400000US06037550901,6037550901,2013,19,41
1400000US06037550902,6037550902,2013,28,23
1400000US06037551001,6037551001,2013,16,3
1400000US06037551002,6037551002,2013,11,2
1400000US06037551101,6037551101,2013,9,19
1400000US06037551102,6037551102,2013,8,31
1400000US06037551201,6037551201,2013,22,10
1400000US06037551203,6037551203,2013,14,4
1400000US06037551204,6037551204,2013,13,3
1400000US06037551300,6037551300,2013,78,26
1400000US06037551401,6037551401,2013,17,3
1400000US06037551402,6037551402,2013,13,7
1400000US06037551501,6037551501,2013,29,0
1400000US06037551502,6037551502,2013,15,7
1400000US06037551700,6037551700,2013,18,7
1400000US06037551801,6037551801,2013,11,8
1400000US06037551802,6037551802,2013,10,7
1400000US06037551900,6037551900,2013,16,2
1400000US06037552001,6037552001,2013,5,3
1400000US06037552002,6037552002,2013,12,7
1400000US06037552100,6037552100,2013,10,23
1400000US06037552200,6037552200,2013,38,25
1400000US06037552301,6037552301,2013,11,3
1400000US06037552302,6037552302,2013,9,19
1400000US06037552400,6037552400,2013,4,15
1400000US06037552601,6037552601,2013,11,0
1400000US06037552602,6037552602,2013,4,4
1400000US06037552700,6037552700,2013,17,4
1400000US06037552800,6037552800,2013,14,4
1400000US06037552900,6037552900,2013,13,0
1400000US06037553000,6037553000,2013,8,1
1400000US06037553100,6037553100,2013,38,10
1400000US06037553201,6037553201,2013,18,9
1400000US06037553202,6037553202,2013,16,7
1400000US06037553300,6037553300,2013,15,11
1400000US06037553400,6037553400,2013,8,2
1400000US06037553502,6037553502,2013,46,9
1400000US06037553503,6037553503,2013,15,0
1400000US06037553504,6037553504,2013,28,13
1400000US06037553601,6037553601,2013,30,32
1400000US06037553602,6037553602,2013,40,1
1400000US06037553701,6037553701,2013,14,15
1400000US06037553702,6037553702,2013,13,2
1400000US06037553801,6037553801,2013,14,24
1400000US06037553802,6037553802,2013,43,32
1400000US06037553901,6037553901,2013,14,30
1400000US06037553902,6037553902,2013,19,9
1400000US06037554001,6037554001,2013,19,3
