geoid,geoid20,year,denom_known_poverty_1,housing_stability_count,housing_stability_pct
1400000US06037433307,6037433307,2012,2817,2490,88.391907
1400000US06037433402,6037433402,2012,4067,3892,95.697075
1400000US06037433403,6037433403,2012,4491,4069,90.603432
1400000US06037433505,6037433505,2012,4198,3903,92.972847
1400000US06037433506,6037433506,2012,4863,4154,85.420525
1400000US06037433601,6037433601,2012,4283,4118,96.14756
1400000US06037433602,6037433602,2012,2549,2414,94.703804
1400000US06037433803,6037433803,2012,510,458,89.803925
1400000US06037433804,6037433804,2012,6054,5625,92.913773
1400000US06037433901,6037433901,2012,5586,4963,88.847115
1400000US06037433903,6037433903,2012,4323,3856,89.197319
1400000US06037434001,6037434001,2012,4157,4044,97.281693
1400000US06037434003,6037434003,2012,4372,3679,84.149132
1400000US06037434004,6037434004,2012,2609,2479,95.01725
1400000US06037434100,6037434100,2012,5692,5321,93.482079
1400000US06037460001,6037460001,2012,3494,3027,86.634232
1400000US06037460002,6037460002,2012,1054,914,86.71727
1400000US06037460101,6037460101,2012,5961,5716,95.889954
1400000US06037460200,6037460200,2012,5153,4307,83.582382
1400000US06037460301,6037460301,2012,4714,4378,92.872292
1400000US06037460302,6037460302,2012,4643,4304,92.698685
1400000US06037460401,6037460401,2012,1288,1205,93.555901
1400000US06037460501,6037460501,2012,5614,5271,93.890274
1400000US06037460502,6037460502,2012,4162,3985,95.747238
1400000US06037460601,6037460601,2012,6544,6041,92.313568
1400000US06037460700,6037460700,2012,5006,4855,96.98362
1400000US06037460800,6037460800,2012,3263,3183,97.548271
1400000US06037460900,6037460900,2012,6572,5500,83.688377
1400000US06037461000,6037461000,2012,6108,5743,94.024231
1400000US06037461100,6037461100,2012,5328,4751,89.170418
1400000US06037461200,6037461200,2012,4623,4270,92.364265
1400000US06037461300,6037461300,2012,6197,5628,90.818138
1400000US06037461400,6037461400,2012,3075,2545,82.764229
1400000US06037461501,6037461501,2012,3752,3259,86.860344
1400000US06037461502,6037461502,2012,6267,4980,79.46386
1400000US06037461600,6037461600,2012,5245,4501,85.815063
1400000US06037461700,6037461700,2012,1550,1403,90.516129
1400000US06037461901,6037461901,2012,4511,3444,76.34671
1400000US06037461902,6037461902,2012,1336,847,63.398205
1400000US06037462001,6037462001,2012,4503,3931,87.297356
1400000US06037462002,6037462002,2012,3737,3072,82.204979
1400000US06037462100,6037462100,2012,5314,4578,86.149796
1400000US06037462201,6037462201,2012,3877,3001,77.405212
1400000US06037462202,6037462202,2012,3126,1454,46.513115
1400000US06037462301,6037462301,2012,4838,3820,78.958244
1400000US06037462302,6037462302,2012,2576,1899,73.718941
1400000US06037462400,6037462400,2012,4264,3779,88.625702
1400000US06037462500,6037462500,2012,5779,5195,89.894447
1400000US06037462600,6037462600,2012,2316,2156,93.091537
1400000US06037462700,6037462700,2012,5162,4318,83.64975
1400000US06037462800,6037462800,2012,2811,1852,65.884026
1400000US06037462900,6037462900,2012,3755,3262,86.870842
1400000US06037463000,6037463000,2012,2145,1839,85.734268
1400000US06037463103,6037463103,2012,5729,5151,89.91098
1400000US06037463200,6037463200,2012,3265,2847,87.197548
1400000US06037463300,6037463300,2012,2080,1826,87.78846
1400000US06037463400,6037463400,2012,5579,4912,88.044449
1400000US06037463500,6037463500,2012,4744,2812,59.274872
1400000US06037463601,6037463601,2012,5805,4381,75.469421
1400000US06037463602,6037463602,2012,5583,3911,70.051941
1400000US06037463700,6037463700,2012,2356,1759,74.660439
1400000US06037463800,6037463800,2012,3674,3460,94.175285
1400000US06037463900,6037463900,2012,3168,2918,92.108589
1400000US06037464000,6037464000,2012,5540,4537,81.895309
1400000US06037464101,6037464101,2012,3488,3241,92.918579
1400000US06037464102,6037464102,2012,3382,3142,92.90361
1400000US06037464200,6037464200,2012,6083,5334,87.686996
1400000US06037480002,6037480002,2012,3407,3050,89.521576
1400000US06037480011,6037480011,2012,5874,5055,86.057198
1400000US06037480012,6037480012,2012,4574,4148,90.686485
1400000US06037480101,6037480101,2012,4246,3606,84.926987
1400000US06037480102,6037480102,2012,4197,3853,91.803673
1400000US06037480201,6037480201,2012,3985,3571,89.611038
1400000US06037480202,6037480202,2012,2429,2345,96.541786
1400000US06037480302,6037480302,2012,4168,3700,88.771591
1400000US06037480303,6037480303,2012,4291,3537,82.428337
1400000US06037480304,6037480304,2012,3714,2992,80.560043
1400000US06037480400,6037480400,2012,5605,5039,89.901871
1400000US06037480500,6037480500,2012,5411,4943,91.350952
1400000US06037480601,6037480601,2012,2192,1846,84.215332
1400000US06037480602,6037480602,2012,5179,4363,84.244064
1400000US06037480702,6037480702,2012,4710,4253,90.297241
1400000US06037480703,6037480703,2012,3036,2681,88.306984
1400000US06037480704,6037480704,2012,4693,3734,79.565308
1400000US06037480802,6037480802,2012,3174,2786,87.775681
1400000US06037480803,6037480803,2012,3537,3224,91.150696
1400000US06037480804,6037480804,2012,5420,4227,77.98893
1400000US06037480901,6037480901,2012,4324,3840,88.806664
1400000US06037480902,6037480902,2012,3951,3691,93.419388
1400000US06037480903,6037480903,2012,2820,2520,89.361702
1400000US06037481001,6037481001,2012,3450,2986,86.550728
1400000US06037481002,6037481002,2012,5665,5187,91.562225
1400000US06037481101,6037481101,2012,3760,3032,80.638298
1400000US06037481102,6037481102,2012,3690,3087,83.658539
1400000US06037481103,6037481103,2012,5087,4879,95.911148
1400000US06037481201,6037481201,2012,3622,3436,94.864716
1400000US06037481203,6037481203,2012,5720,5033,87.98951
1400000US06037481300,6037481300,2012,3269,3023,92.474762
1400000US06037481401,6037481401,2012,6007,5242,87.264854
1400000US06037481403,6037481403,2012,3068,2786,90.808342
1400000US06037481404,6037481404,2012,3879,3522,90.7966
1400000US06037481500,6037481500,2012,4523,4222,93.345123
1400000US06037481603,6037481603,2012,3810,3071,80.603676
1400000US06037481604,6037481604,2012,3896,3494,89.681725
1400000US06037481605,6037481605,2012,3080,2947,95.681816
1400000US06037481606,6037481606,2012,4770,4039,84.675049
1400000US06037481711,6037481711,2012,4450,3859,86.719101
1400000US06037481712,6037481712,2012,4813,4077,84.708084
1400000US06037481713,6037481713,2012,2318,2135,92.105263
1400000US06037481714,6037481714,2012,2691,2438,90.598289
1400000US06037481800,6037481800,2012,2680,2450,91.417908
1400000US06037481901,6037481901,2012,5456,5196,95.234604
1400000US06037481902,6037481902,2012,3409,3177,93.194489
1400000US06037482001,6037482001,2012,2685,2576,95.940407
1400000US06037482002,6037482002,2012,6596,6035,91.494843
1400000US06037482101,6037482101,2012,5130,4329,84.385963
1400000US06037482102,6037482102,2012,2700,2560,94.814812
1400000US06037482201,6037482201,2012,4070,3644,89.533173
1400000US06037482202,6037482202,2012,4911,4595,93.565468
1400000US06037482301,6037482301,2012,5267,4421,83.937729
1400000US06037482303,6037482303,2012,6046,5452,90.175323
1400000US06037482304,6037482304,2012,3566,3406,95.513184
1400000US06037482401,6037482401,2012,3777,3633,96.187447
1400000US06037482403,6037482403,2012,1906,1684,88.35257
1400000US06037482404,6037482404,2012,1861,1644,88.3396
1400000US06037482502,6037482502,2012,2780,2524,90.791367
1400000US06037482503,6037482503,2012,4293,3928,91.497787
1400000US06037482521,6037482521,2012,5453,5271,96.662384
1400000US06037482522,6037482522,2012,4026,3834,95.230995
1400000US06037482600,6037482600,2012,6724,6312,93.872696
1400000US06037482701,6037482701,2012,4354,4083,93.775841
1400000US06037482702,6037482702,2012,2165,2033,93.903
1400000US06037482801,6037482801,2012,4580,3961,86.484718
1400000US06037500100,6037500100,2012,3686,3474,94.248505
1400000US06037500202,6037500202,2012,4739,4510,95.167755
1400000US06037500203,6037500203,2012,1564,1547,98.91304
1400000US06037500204,6037500204,2012,4458,4411,98.945717
1400000US06037500300,6037500300,2012,3197,2849,89.114792
1400000US06037500402,6037500402,2012,4162,3575,85.896202
1400000US06037500403,6037500403,2012,4286,3998,93.280449
1400000US06037500404,6037500404,2012,4764,4410,92.569267
1400000US06037500500,6037500500,2012,2629,2247,85.469757
1400000US06037500600,6037500600,2012,5539,5214,94.132515
1400000US06037500700,6037500700,2012,6770,6467,95.524376
1400000US06037500800,6037500800,2012,5600,5013,89.51786
1400000US06037500900,6037500900,2012,5930,5017,84.603706
1400000US06037501001,6037501001,2012,2236,2212,98.926651
1400000US06037501002,6037501002,2012,4962,4733,95.384926
1400000US06037501200,6037501200,2012,4619,4081,88.352455
1400000US06037501301,6037501301,2012,3067,2650,86.403648
1400000US06037501302,6037501302,2012,4057,3506,86.418533
1400000US06037501400,6037501400,2012,3768,3085,81.873672
1400000US06037501501,6037501501,2012,2160,2074,96.018517
1400000US06037501503,6037501503,2012,4810,3754,78.045738
1400000US06037501504,6037501504,2012,3735,2959,79.223564
1400000US06037501600,6037501600,2012,7323,6796,92.803497
1400000US06037501700,6037501700,2012,3787,3403,89.860046
1400000US06037501802,6037501802,2012,3297,2655,80.527756
1400000US06037501803,6037501803,2012,4815,4351,90.363449
1400000US06037501804,6037501804,2012,1812,1486,82.008827
1400000US06037501900,6037501900,2012,4104,3666,89.327484
1400000US06037502003,6037502003,2012,3098,2411,77.824402
1400000US06037502004,6037502004,2012,3944,3761,95.360039
1400000US06037502005,6037502005,2012,4263,3734,87.590897
1400000US06037502100,6037502100,2012,5070,4505,88.856018
1400000US06037502200,6037502200,2012,6217,5578,89.721733
1400000US06037502303,6037502303,2012,9048,8072,89.213089
1400000US06037502401,6037502401,2012,4401,4248,96.523514
1400000US06037502402,6037502402,2012,3709,3253,87.705582
1400000US06037502500,6037502500,2012,3749,3413,91.037613
1400000US06037502602,6037502602,2012,4490,4020,89.532295
1400000US06037502603,6037502603,2012,3809,3458,90.784981
1400000US06037502604,6037502604,2012,3675,3337,90.802719
1400000US06037502700,6037502700,2012,6333,5788,91.394287
1400000US06037502801,6037502801,2012,6447,5709,88.552818
1400000US06037502901,6037502901,2012,5403,4731,87.562462
1400000US06037503000,6037503000,2012,5462,4801,87.898209
1400000US06037503103,6037503103,2012,5000,4488,89.760002
1400000US06037503104,6037503104,2012,2663,2520,94.630119
1400000US06037503105,6037503105,2012,3922,3570,91.024986
1400000US06037503106,6037503106,2012,3885,3388,87.207207
1400000US06037503201,6037503201,2012,4087,3942,96.452164
1400000US06037503202,6037503202,2012,4689,4337,92.493073
1400000US06037503301,6037503301,2012,3116,3006,96.469833
1400000US06037503302,6037503302,2012,6394,5538,86.61245
1400000US06037503401,6037503401,2012,6309,5419,85.893166
1400000US06037503402,6037503402,2012,4464,4243,95.049286
1400000US06037503501,6037503501,2012,6370,5465,85.792778
1400000US06037503502,6037503502,2012,3859,3316,85.929001
1400000US06037503601,6037503601,2012,3870,3462,89.457367
1400000US06037503602,6037503602,2012,3758,3363,89.48909
1400000US06037503701,6037503701,2012,5055,4255,84.174088
1400000US06037503702,6037503702,2012,4825,4328,89.699478
1400000US06037503704,6037503704,2012,4271,3919,91.758369
1400000US06037503705,6037503705,2012,3348,3069,91.666664
1400000US06037503801,6037503801,2012,4259,3850,90.396805
1400000US06037503802,6037503802,2012,4850,4481,92.391754
1400000US06037503901,6037503901,2012,2890,2680,92.733566
1400000US06037503902,6037503902,2012,4448,4131,92.873199
1400000US06037504001,6037504001,2012,3324,2942,88.50782
1400000US06037504002,6037504002,2012,5463,4969,90.957352
1400000US06037504101,6037504101,2012,5419,4998,92.231041
1400000US06037504200,6037504200,2012,5995,5204,86.805672
1400000US06037530005,6037530005,2012,4567,4388,96.080582
1400000US06037530006,6037530006,2012,3860,3427,88.782387
1400000US06037530007,6037530007,2012,6213,5825,93.755028
1400000US06037530101,6037530101,2012,5323,4922,92.466652
1400000US06037530102,6037530102,2012,4310,3936,91.322502
1400000US06037530202,6037530202,2012,4251,3833,90.167023
1400000US06037530203,6037530203,2012,3254,2692,82.728951
1400000US06037530204,6037530204,2012,3854,3435,89.128181
1400000US06037530301,6037530301,2012,2137,1986,92.934021
1400000US06037530302,6037530302,2012,6980,6552,93.868195
1400000US06037530400,6037530400,2012,3590,3239,90.222839
1400000US06037530500,6037530500,2012,4545,4342,95.533554
1400000US06037530603,6037530603,2012,4988,4430,88.813148
1400000US06037530700,6037530700,2012,2072,1722,83.108109
1400000US06037530801,6037530801,2012,6482,6157,94.986115
1400000US06037530802,6037530802,2012,3096,2868,92.635658
1400000US06037530901,6037530901,2012,3975,3482,87.597481
1400000US06037530902,6037530902,2012,4230,3967,93.782509
1400000US06037531000,6037531000,2012,5021,4541,90.440155
1400000US06037531101,6037531101,2012,4557,4155,91.178406
1400000US06037531102,6037531102,2012,2983,2705,90.680527
1400000US06037531201,6037531201,2012,5223,4876,93.356308
1400000US06037531202,6037531202,2012,4195,4101,97.759239
1400000US06037531301,6037531301,2012,5643,5152,91.298958
1400000US06037531302,6037531302,2012,6267,5862,93.537575
1400000US06037531502,6037531502,2012,3460,3034,87.687859
1400000US06037531503,6037531503,2012,3570,3161,88.543419
1400000US06037531504,6037531504,2012,4645,4490,96.663078
1400000US06037531602,6037531602,2012,4741,4436,93.566757
1400000US06037531603,6037531603,2012,3866,3458,89.446457
1400000US06037531604,6037531604,2012,3656,3317,90.72757
1400000US06037531701,6037531701,2012,5485,5117,93.290794
1400000US06037531702,6037531702,2012,4441,4094,92.186447
1400000US06037531800,6037531800,2012,4623,4233,91.563919
1400000US06037531901,6037531901,2012,6839,6088,89.01886
1400000US06037531902,6037531902,2012,3759,3282,87.310455
1400000US06037532001,6037532001,2012,3453,3211,92.9916
1400000US06037532002,6037532002,2012,3220,2731,84.813667
1400000US06037532101,6037532101,2012,6464,5609,86.772896
1400000US06037532102,6037532102,2012,3638,3516,96.646507
1400000US06037532200,6037532200,2012,6808,6262,91.980026
1400000US06037532302,6037532302,2012,4183,3952,94.477646
1400000US06037532303,6037532303,2012,4473,4143,92.622398
1400000US06037532304,6037532304,2012,5555,4539,81.710175
1400000US06037532500,6037532500,2012,4036,3774,93.508423
1400000US06037532605,6037532605,2012,3875,3673,94.787094
1400000US06037532606,6037532606,2012,4346,3932,90.473999
1400000US06037532607,6037532607,2012,6712,6092,90.76281
1400000US06037532700,6037532700,2012,1884,1521,80.732483
1400000US06037532800,6037532800,2012,4009,3580,89.29908
1400000US06037532900,6037532900,2012,6431,6048,94.044472
1400000US06037533001,6037533001,2012,3838,3587,93.460136
1400000US06037533002,6037533002,2012,1628,1572,96.560196
1400000US06037533103,6037533103,2012,4431,3838,86.61702
1400000US06037533104,6037533104,2012,4397,3709,84.352966
1400000US06037533105,6037533105,2012,2582,2307,89.349342
1400000US06037533108,6037533108,2012,5084,4368,85.916603
1400000US06037533201,6037533201,2012,2393,2141,89.469284
1400000US06037533204,6037533204,2012,4277,3702,86.556
1400000US06037533300,6037533300,2012,3478,3104,89.246696
1400000US06037533401,6037533401,2012,5185,4896,94.426231
1400000US06037533402,6037533402,2012,4236,3894,91.926346
1400000US06037533403,6037533403,2012,2771,2627,94.803322
1400000US06037533501,6037533501,2012,3040,2535,83.388161
1400000US06037533504,6037533504,2012,4138,3779,91.32431
1400000US06037533601,6037533601,2012,4695,4262,90.77742
1400000US06037533602,6037533602,2012,5364,4792,89.336319
1400000US06037533603,6037533603,2012,5846,5310,90.831337
1400000US06037533701,6037533701,2012,3725,3533,94.845634
1400000US06037533702,6037533702,2012,3264,2953,90.471817
1400000US06037533703,6037533703,2012,2615,2466,94.302101
1400000US06037533803,6037533803,2012,6043,5633,93.215294
1400000US06037533804,6037533804,2012,4120,3853,93.519417
1400000US06037533805,6037533805,2012,4029,3603,89.426659
1400000US06037533806,6037533806,2012,3019,2762,91.487244
1400000US06037533901,6037533901,2012,5960,5548,93.08725
1400000US06037533902,6037533902,2012,3936,3809,96.773376
1400000US06037534001,6037534001,2012,5276,4852,91.963608
1400000US06037534002,6037534002,2012,4512,3996,88.563828
1400000US06037534101,6037534101,2012,2076,1891,91.088631
1400000US06037534102,6037534102,2012,6394,5260,82.264626
1400000US06037534201,6037534201,2012,3923,3460,88.197807
1400000US06037534202,6037534202,2012,5858,5590,95.425056
1400000US06037534203,6037534203,2012,3266,2850,87.262703
1400000US06037534301,6037534301,2012,4277,3752,87.725044
1400000US06037534302,6037534302,2012,4744,4343,91.547218
1400000US06037534403,6037534403,2012,3089,2892,93.622528
1400000US06037534404,6037534404,2012,3753,3302,87.982948
1400000US06037534405,6037534405,2012,4005,3815,95.255928
1400000US06037534406,6037534406,2012,4639,4329,93.317528
1400000US06037534501,6037534501,2012,5354,4872,90.997383
1400000US06037534502,6037534502,2012,3962,3772,95.204445
1400000US06037534700,6037534700,2012,4294,4190,97.578018
1400000US06037534802,6037534802,2012,2776,2605,93.840057
1400000US06037534803,6037534803,2012,4655,4191,90.032227
1400000US06037534804,6037534804,2012,3914,3173,81.067963
1400000US06037534900,6037534900,2012,6647,6361,95.697304
1400000US06037535001,6037535001,2012,4461,4061,91.033401
1400000US06037535002,6037535002,2012,3016,2796,92.705574
1400000US06037535101,6037535101,2012,6790,6137,90.382919
1400000US06037535102,6037535102,2012,4056,3399,83.801773
1400000US06037535200,6037535200,2012,5605,4898,87.386261
1400000US06037535300,6037535300,2012,6238,5836,93.555626
1400000US06037535400,6037535400,2012,2897,2615,90.265793
1400000US06037535501,6037535501,2012,3527,3071,87.071167
1400000US06037535502,6037535502,2012,4888,4309,88.154663
1400000US06037535503,6037535503,2012,2412,2096,86.898842
1400000US06037535603,6037535603,2012,3506,2988,85.225327
1400000US06037535604,6037535604,2012,4301,3878,90.165077
1400000US06037535605,6037535605,2012,4210,3745,88.954872
1400000US06037535606,6037535606,2012,1887,1576,83.518814
1400000US06037535607,6037535607,2012,4138,3782,91.396812
1400000US06037535701,6037535701,2012,6325,5261,83.177864
1400000US06037535702,6037535702,2012,4676,4110,87.895638
1400000US06037535802,6037535802,2012,7000,6493,92.757141
1400000US06037535803,6037535803,2012,4383,3636,82.956879
1400000US06037535804,6037535804,2012,5097,4701,92.230721
1400000US06037535901,6037535901,2012,5571,4936,88.601685
1400000US06037535902,6037535902,2012,7403,6910,93.340538
1400000US06037536000,6037536000,2012,3912,3568,91.206543
1400000US06037536102,6037536102,2012,2947,2757,93.552765
1400000US06037536103,6037536103,2012,5559,5293,95.214966
1400000US06037536104,6037536104,2012,3945,3348,84.86692
1400000US06037536201,6037536201,2012,5113,4530,88.597694
1400000US06037536202,6037536202,2012,3063,2687,87.724457
1400000US06037540000,6037540000,2012,5311,4943,93.070984
1400000US06037540101,6037540101,2012,6028,5697,94.508957
1400000US06037540102,6037540102,2012,6484,6153,94.895126
1400000US06037540201,6037540201,2012,2222,2134,96.039604
1400000US06037540202,6037540202,2012,6603,5880,89.05043
1400000US06037540203,6037540203,2012,5421,4911,90.59214
1400000US06037540300,6037540300,2012,5351,4903,91.627731
1400000US06037540400,6037540400,2012,2443,2362,96.684402
1400000US06037540501,6037540501,2012,5448,4998,91.740089
1400000US06037540502,6037540502,2012,6045,5386,89.098427
1400000US06037540600,6037540600,2012,3259,2772,85.056763
1400000US06037540700,6037540700,2012,2933,2858,97.442894
1400000US06037540800,6037540800,2012,4975,4311,86.653267
1400000US06037540901,6037540901,2012,3969,3629,91.433609
1400000US06037540902,6037540902,2012,4763,4367,91.685913
1400000US06037541003,6037541003,2012,3678,3523,95.785751
1400000US06037541100,6037541100,2012,3023,2811,92.987099
1400000US06037541200,6037541200,2012,5405,5009,92.673454
1400000US06037541300,6037541300,2012,5559,5071,91.221443
1400000US06037541401,6037541401,2012,4200,3496,83.238098
1400000US06037541402,6037541402,2012,2539,2114,83.261124
1400000US06037541500,6037541500,2012,5595,4990,89.186775
1400000US06037541603,6037541603,2012,3173,2380,75.007881
1400000US06037541604,6037541604,2012,6057,5262,86.874687
1400000US06037541605,6037541605,2012,4942,4595,92.978554
1400000US06037541606,6037541606,2012,2477,2159,87.161888
1400000US06037541700,6037541700,2012,6073,6026,99.226082
1400000US06037541801,6037541801,2012,4444,4091,92.056709
1400000US06037541802,6037541802,2012,4936,4566,92.504051
1400000US06037542000,6037542000,2012,5107,4345,85.0793
1400000US06037542103,6037542103,2012,3441,2996,87.067711
1400000US06037542104,6037542104,2012,3245,2934,90.416023
1400000US06037542105,6037542105,2012,4884,4381,89.701065
1400000US06037542106,6037542106,2012,2775,2580,92.972977
1400000US06037542200,6037542200,2012,7177,6377,88.853279
1400000US06037542401,6037542401,2012,4417,3754,84.989815
1400000US06037542402,6037542402,2012,3256,2704,83.046684
1400000US06037542501,6037542501,2012,4503,3621,80.413055
1400000US06037542502,6037542502,2012,4129,3545,85.85614
1400000US06037542601,6037542601,2012,2955,2835,95.939087
1400000US06037542602,6037542602,2012,5457,4933,90.397652
1400000US06037542700,6037542700,2012,5471,5095,93.127396
1400000US06037542800,6037542800,2012,3416,3233,94.64286
1400000US06037542900,6037542900,2012,2972,2555,85.969048
1400000US06037543000,6037543000,2012,4320,3792,87.777779
1400000US06037543100,6037543100,2012,6777,6464,95.381439
1400000US06037543201,6037543201,2012,3925,3465,88.280258
1400000US06037543203,6037543203,2012,5375,4745,88.279068
1400000US06037543304,6037543304,2012,5967,5306,88.922409
1400000US06037543305,6037543305,2012,2688,2438,90.699402
1400000US06037543306,6037543306,2012,5631,4900,87.018295
1400000US06037543321,6037543321,2012,4274,3898,91.202621
1400000US06037543322,6037543322,2012,7003,6081,86.834213
1400000US06037543400,6037543400,2012,4009,3416,85.208282
1400000US06037543501,6037543501,2012,6969,6267,89.926819
1400000US06037543502,6037543502,2012,3865,3609,93.376457
1400000US06037543503,6037543503,2012,4562,4115,90.201668
1400000US06037543601,6037543601,2012,3981,3588,90.128105
1400000US06037543603,6037543603,2012,3837,3577,93.223869
1400000US06037543605,6037543605,2012,4406,3736,84.793465
1400000US06037543606,6037543606,2012,3089,2618,84.75235
1400000US06037543607,6037543607,2012,2745,2588,94.28051
1400000US06037543701,6037543701,2012,3135,2782,88.740028
1400000US06037543703,6037543703,2012,3607,3186,88.328247
1400000US06037543704,6037543704,2012,3492,3074,88.029785
1400000US06037543705,6037543705,2012,3371,2967,88.015427
1400000US06037543801,6037543801,2012,5344,4710,88.13623
1400000US06037543803,6037543803,2012,3782,3382,89.423584
1400000US06037543804,6037543804,2012,3004,2686,89.414116
1400000US06037543903,6037543903,2012,3763,3413,90.698914
1400000US06037543905,6037543905,2012,4507,3801,84.33548
1400000US06037544001,6037544001,2012,3655,3478,95.157318
1400000US06037544002,6037544002,2012,3685,3518,95.468117
1400000US06037550101,6037550101,2012,3334,3092,92.741455
1400000US06037550201,6037550201,2012,2822,2645,93.727852
1400000US06037550202,6037550202,2012,5089,4701,92.37571
1400000US06037550301,6037550301,2012,4824,4294,89.013268
1400000US06037550501,6037550501,2012,2620,2303,87.900764
1400000US06037550502,6037550502,2012,5215,4583,87.881111
1400000US06037550601,6037550601,2012,5339,4840,90.653679
1400000US06037550602,6037550602,2012,4206,4003,95.173561
1400000US06037550700,6037550700,2012,6822,6135,89.929642
1400000US06037550801,6037550801,2012,3879,3510,90.487236
1400000US06037550802,6037550802,2012,3211,2906,90.501404
1400000US06037550901,6037550901,2012,3564,2772,77.777779
1400000US06037550902,6037550902,2012,5569,4862,87.304726
1400000US06037551001,6037551001,2012,4019,3634,90.420502
1400000US06037551002,6037551002,2012,2713,2453,90.416512
1400000US06037551101,6037551101,2012,4240,3572,84.245285
1400000US06037551102,6037551102,2012,4981,3877,77.835777
1400000US06037551201,6037551201,2012,3437,3155,91.795174
1400000US06037551203,6037551203,2012,3459,2961,85.602776
1400000US06037551204,6037551204,2012,3245,2778,85.608627
1400000US06037551300,6037551300,2012,5643,4930,87.364876
1400000US06037551401,6037551401,2012,4614,3168,68.660599
1400000US06037551402,6037551402,2012,4054,3878,95.658607
1400000US06037551501,6037551501,2012,4789,4295,89.684692
1400000US06037551502,6037551502,2012,4775,4588,96.083771
1400000US06037551700,6037551700,2012,6630,5474,82.564102
1400000US06037551801,6037551801,2012,3584,3165,88.309151
1400000US06037551802,6037551802,2012,3416,3017,88.319672
1400000US06037551900,6037551900,2012,5290,4799,90.718338
1400000US06037552001,6037552001,2012,3462,3304,95.436165
1400000US06037552002,6037552002,2012,3630,3361,92.589531
1400000US06037552100,6037552100,2012,6383,6017,94.266022
1400000US06037552200,6037552200,2012,6100,5497,90.114754
1400000US06037552301,6037552301,2012,5012,4822,96.209099
1400000US06037552302,6037552302,2012,3619,3155,87.17878
1400000US06037552400,6037552400,2012,2349,1954,83.184334
1400000US06037552601,6037552601,2012,5498,5136,93.415787
1400000US06037552602,6037552602,2012,4004,3765,94.030968
1400000US06037552700,6037552700,2012,6730,6076,90.282318
1400000US06037552800,6037552800,2012,6346,5420,85.408134
1400000US06037552900,6037552900,2012,6832,5910,86.504684
1400000US06037553000,6037553000,2012,4859,4352,89.565758
1400000US06037553100,6037553100,2012,6643,5539,83.381004
1400000US06037553201,6037553201,2012,3930,3484,88.651398
1400000US06037553202,6037553202,2012,3345,2966,88.669655
1400000US06037553300,6037553300,2012,2967,2822,95.112907
1400000US06037553400,6037553400,2012,3743,3464,92.546089
1400000US06037553502,6037553502,2012,3501,3172,90.602684
1400000US06037553503,6037553503,2012,3113,2760,88.660454
1400000US06037553504,6037553504,2012,5808,5328,91.735535
1400000US06037553601,6037553601,2012,5636,4642,82.36338
1400000US06037553602,6037553602,2012,4021,3391,84.332253
1400000US06037553701,6037553701,2012,4109,3653,88.902412
1400000US06037553702,6037553702,2012,5125,4837,94.380486
1400000US06037553801,6037553801,2012,4080,3445,84.436272
1400000US06037553802,6037553802,2012,6225,5727,92
1400000US06037553901,6037553901,2012,6537,5888,90.071899
1400000US06037553902,6037553902,2012,5509,4921,89.326553
1400000US06037554001,6037554001,2012,4082,3863,94.634979
1400000US06037554002,6037554002,2012,5352,4915,91.834831
1400000US06037554101,6037554101,2012,3667,3337,91.000816
1400000US06037554105,6037554105,2012,4767,3711,77.847702
1400000US06037554106,6037554106,2012,3697,3126,84.555046
1400000US06037554201,6037554201,2012,3663,3218,87.851486
1400000US06037554203,6037554203,2012,3577,3199,89.432487
1400000US06037554204,6037554204,2012,4038,3154,78.107971
1400000US06037554301,6037554301,2012,3624,3393,93.625832
1400000US06037554302,6037554302,2012,3915,3365,85.951469
1400000US06037554403,6037554403,2012,5336,4776,89.505249
1400000US06037554404,6037554404,2012,4320,3546,82.083336
1400000US06037554405,6037554405,2012,3118,2573,82.520844
1400000US06037554406,6037554406,2012,4636,4113,88.718719
1400000US06037554511,6037554511,2012,4211,4045,96.057945
1400000US06037554512,6037554512,2012,5858,5408,92.318199
1400000US06037554513,6037554513,2012,2592,2233,86.149689
1400000US06037554514,6037554514,2012,4585,4157,90.665215
1400000US06037554515,6037554515,2012,3692,3531,95.639221
1400000US06037554516,6037554516,2012,3828,3676,96.029259
1400000US06037554517,6037554517,2012,4870,4404,90.431213
1400000US06037554518,6037554518,2012,5201,4764,91.597771
1400000US06037554519,6037554519,2012,3357,3282,97.765862
1400000US06037554521,6037554521,2012,5507,4725,85.799889
1400000US06037554522,6037554522,2012,4982,4705,94.439987
1400000US06037554600,6037554600,2012,4392,3891,88.592896
1400000US06037554700,6037554700,2012,4935,4744,96.129684
1400000US06037554801,6037554801,2012,3459,2991,86.470078
1400000US06037554802,6037554802,2012,6025,5235,86.88797
1400000US06037554900,6037554900,2012,6487,5165,79.620781
1400000US06037555001,6037555001,2012,5466,5022,91.87706
1400000US06037555002,6037555002,2012,3136,2585,82.429848
1400000US06037555105,6037555105,2012,5187,4174,80.470406
1400000US06037555106,6037555106,2012,4151,3589,86.46109
1400000US06037555107,6037555107,2012,6043,4612,76.31971
1400000US06037555202,6037555202,2012,3338,3229,96.734573
1400000US06037555211,6037555211,2012,5396,5116,94.810974
1400000US06037555212,6037555212,2012,5744,4824,83.983284
1400000US06037555300,6037555300,2012,4916,4509,91.720909
