geoid,geoid20,year,denom_total_hh,homeownership_count,homeownership_pct,rentership_count,rentership_pct
1400000US06037532304,6037532304,2018,1372,447,32.580173,924,67.346939
1400000US06037532500,6037532500,2018,1139,366,32.13345,773,67.866547
1400000US06037532605,6037532605,2018,1071,171,15.966387,900,84.033615
1400000US06037532606,6037532606,2018,1250,217,17.360001,1033,82.639999
1400000US06037532607,6037532607,2018,1594,389,24.404015,1205,75.595985
1400000US06037532700,6037532700,2018,536,131,24.440298,405,75.5597
1400000US06037532800,6037532800,2018,997,354,35.506519,643,64.493477
1400000US06037532900,6037532900,2018,1676,462,27.565632,1214,72.434364
1400000US06037533001,6037533001,2018,1040,356,34.23077,684,65.769234
1400000US06037533002,6037533002,2018,349,148,42.406876,201,57.593124
1400000US06037533103,6037533103,2018,1072,210,19.589552,862,80.410446
1400000US06037533104,6037533104,2018,1243,142,11.423974,1101,88.576027
1400000US06037533105,6037533105,2018,645,43,6.6666665,602,93.333336
1400000US06037533108,6037533108,2018,1354,255,18.833088,1099,81.166916
1400000US06037533201,6037533201,2018,672,179,26.636906,493,73.363098
1400000US06037533204,6037533204,2018,1056,348,32.954544,708,67.045456
1400000US06037533300,6037533300,2018,856,142,16.588785,714,83.411217
1400000US06037533401,6037533401,2018,1214,420,34.596375,795,65.486
1400000US06037533402,6037533402,2018,1021,294,28.7953,727,71.204704
1400000US06037533403,6037533403,2018,735,256,34.829933,479,65.170067
1400000US06037533501,6037533501,2018,735,209,28.435373,526,71.564629
1400000US06037533504,6037533504,2018,950,323,34,627,66
1400000US06037533601,6037533601,2018,1106,164,14.82821,942,85.171791
1400000US06037533602,6037533602,2018,1350,400,29.629629,950,70.370369
1400000US06037533603,6037533603,2018,1769,461,26.059921,1308,73.940079
1400000US06037533701,6037533701,2018,910,191,20.989012,719,79.010986
1400000US06037533702,6037533702,2018,869,184,21.173763,685,78.826241
1400000US06037533703,6037533703,2018,700,156,22.285715,544,77.714287
1400000US06037533803,6037533803,2018,1582,480,30.341341,1103,69.72187
1400000US06037533804,6037533804,2018,1177,412,35.00425,765,64.99575
1400000US06037533805,6037533805,2018,915,316,34.535519,599,65.464478
1400000US06037533806,6037533806,2018,729,238,32.647461,491,67.352539
1400000US06037533901,6037533901,2018,1419,311,21.916843,1108,78.08316
1400000US06037533902,6037533902,2018,945,233,24.656084,712,75.343918
1400000US06037534001,6037534001,2018,1223,265,21.66803,958,78.33197
1400000US06037534002,6037534002,2018,989,341,34.479271,648,65.520729
1400000US06037534101,6037534101,2018,510,139,27.254902,370,72.549019
1400000US06037534102,6037534102,2018,1448,204,14.088398,1244,85.911606
1400000US06037534201,6037534201,2018,1006,269,26.739563,737,73.260437
1400000US06037534202,6037534202,2018,1269,203,15.996848,1066,84.003151
1400000US06037534203,6037534203,2018,852,180,21.12676,672,78.873238
1400000US06037534301,6037534301,2018,1100,180,16.363636,920,83.63636
1400000US06037534302,6037534302,2018,983,216,21.973551,766,77.924721
1400000US06037534403,6037534403,2018,733,131,17.871759,602,82.128242
1400000US06037534404,6037534404,2018,965,176,18.238342,789,81.761658
1400000US06037534405,6037534405,2018,951,95,9.9894848,856,90.010513
1400000US06037534406,6037534406,2018,1086,67,6.1694293,1019,93.830574
1400000US06037534501,6037534501,2018,1186,569,47.976391,617,52.023609
1400000US06037534502,6037534502,2018,1002,671,66.966064,331,33.033932
1400000US06037534700,6037534700,2018,1003,766,76.370888,237,23.629112
1400000US06037534802,6037534802,2018,693,357,51.515152,336,48.484848
1400000US06037534803,6037534803,2018,1173,456,38.87468,717,61.12532
1400000US06037534804,6037534804,2018,876,434,49.543381,442,50.456619
1400000US06037534900,6037534900,2018,1491,674,45.204559,817,54.795441
1400000US06037535001,6037535001,2018,1030,416,40.388348,614,59.611652
1400000US06037535002,6037535002,2018,844,297,35.189575,547,64.810425
1400000US06037535101,6037535101,2018,1797,641,35.670563,1156,64.329437
1400000US06037535102,6037535102,2018,1080,486,45,594,55
1400000US06037535200,6037535200,2018,1309,590,45.072575,719,54.927425
1400000US06037535300,6037535300,2018,1426,607,42.56662,819,57.43338
1400000US06037535400,6037535400,2018,602,174,28.903654,429,71.262459
1400000US06037535501,6037535501,2018,984,159,16.158537,825,83.841461
1400000US06037535502,6037535502,2018,1242,351,28.26087,891,71.739128
1400000US06037535503,6037535503,2018,621,185,29.790661,436,70.209343
1400000US06037535603,6037535603,2018,955,336,35.183247,619,64.816757
1400000US06037535604,6037535604,2018,1017,391,38.446411,626,61.553589
1400000US06037535605,6037535605,2018,1109,293,26.420198,816,73.579803
1400000US06037535606,6037535606,2018,483,157,32.505177,326,67.494827
1400000US06037535607,6037535607,2018,1111,631,56.795681,480,43.204319
1400000US06037535701,6037535701,2018,1440,538,37.361111,902,62.638889
1400000US06037535702,6037535702,2018,1383,434,31.381056,949,68.618942
1400000US06037535802,6037535802,2018,1622,854,52.651047,768,47.348953
1400000US06037535803,6037535803,2018,1113,282,25.336927,831,74.663071
1400000US06037535804,6037535804,2018,1361,418,30.712711,943,69.287292
1400000US06037535901,6037535901,2018,1440,715,49.652779,725,50.347221
1400000US06037535902,6037535902,2018,1547,1108,71.622498,439,28.377504
1400000US06037536000,6037536000,2018,989,263,26.592518,726,73.407486
1400000US06037536102,6037536102,2018,1073,703,65.517242,370,34.482758
1400000US06037536103,6037536103,2018,1471,785,53.365059,686,46.634941
1400000US06037536104,6037536104,2018,1031,441,42.774006,591,57.322987
1400000US06037536201,6037536201,2018,1322,682,51.588501,640,48.411499
1400000US06037536202,6037536202,2018,805,438,54.409939,367,45.590061
1400000US06037540000,6037540000,2018,1256,449,35.748409,806,64.171974
1400000US06037540101,6037540101,2018,1499,999,66.644432,499,33.28886
1400000US06037540102,6037540102,2018,1551,852,54.932301,699,45.067699
1400000US06037540201,6037540201,2018,592,94,15.878378,498,84.12162
1400000US06037540202,6037540202,2018,1622,307,18.92725,1315,81.072746
1400000US06037540203,6037540203,2018,1312,380,28.963415,932,71.036583
1400000US06037540300,6037540300,2018,1177,618,52.506371,559,47.493629
1400000US06037540400,6037540400,2018,493,237,48.073021,256,51.926979
1400000US06037540501,6037540501,2018,1100,584,53.090908,516,46.909092
1400000US06037540502,6037540502,2018,1477,189,12.796208,1288,87.203789
1400000US06037540600,6037540600,2018,1132,374,33.038868,758,66.961128
1400000US06037540700,6037540700,2018,792,366,46.21212,426,53.78788
1400000US06037540800,6037540800,2018,1481,991,66.914246,490,33.085754
1400000US06037540901,6037540901,2018,1176,626,53.231293,550,46.768707
1400000US06037540902,6037540902,2018,1454,891,61.279228,563,38.720772
1400000US06037541003,6037541003,2018,1367,1144,83.686905,223,16.313095
1400000US06037541100,6037541100,2018,931,614,65.950592,317,34.049408
1400000US06037541200,6037541200,2018,1872,1240,66.239319,632,33.760685
1400000US06037541300,6037541300,2018,1497,1022,68.269875,475,31.730127
1400000US06037541401,6037541401,2018,983,454,46.185146,529,53.814854
1400000US06037541402,6037541402,2018,594,274,46.127945,320,53.872055
1400000US06037541500,6037541500,2018,1371,537,39.168491,834,60.831509
1400000US06037541603,6037541603,2018,684,260,38.011696,424,61.988304
1400000US06037541604,6037541604,2018,1425,512,35.929825,913,64.070175
1400000US06037541605,6037541605,2018,1252,498,39.77636,753,60.143768
1400000US06037541606,6037541606,2018,618,199,32.200645,419,67.799355
1400000US06037541700,6037541700,2018,1430,994,69.51049,436,30.48951
1400000US06037541801,6037541801,2018,1325,573,43.245281,752,56.754719
1400000US06037541802,6037541802,2018,1154,696,60.311958,457,39.601387
1400000US06037542000,6037542000,2018,1135,667,58.766521,469,41.321587
1400000US06037542103,6037542103,2018,861,501,58.188152,360,41.811848
1400000US06037542104,6037542104,2018,676,423,62.573963,253,37.426037
1400000US06037542105,6037542105,2018,1116,388,34.767025,728,65.232971
1400000US06037542106,6037542106,2018,740,273,36.891891,468,63.243244
1400000US06037542200,6037542200,2018,1623,958,59.026493,665,40.973507
1400000US06037542401,6037542401,2018,1236,838,67.799355,398,32.200645
1400000US06037542402,6037542402,2018,785,540,68.78981,245,31.210192
1400000US06037542501,6037542501,2018,1217,621,51.027115,596,48.972885
1400000US06037542502,6037542502,2018,1315,336,25.551331,979,74.448669
1400000US06037542601,6037542601,2018,665,221,33.233082,444,66.766914
1400000US06037542602,6037542602,2018,1433,592,41.311932,841,58.688068
1400000US06037542700,6037542700,2018,1372,915,66.690964,457,33.309036
1400000US06037542800,6037542800,2018,948,769,81.118141,179,18.881857
1400000US06037542900,6037542900,2018,756,490,64.814812,266,35.185184
1400000US06037543000,6037543000,2018,1170,745,63.675213,425,36.324787
1400000US06037543100,6037543100,2018,1798,1226,68.186874,571,31.757509
1400000US06037543201,6037543201,2018,919,549,59.738846,370,40.261154
1400000US06037543203,6037543203,2018,1434,778,54.253834,656,45.746166
1400000US06037543304,6037543304,2018,2023,1880,92.93129,143,7.0687099
1400000US06037543305,6037543305,2018,1030,925,89.805824,105,10.194175
1400000US06037543306,6037543306,2018,1663,1116,67.107635,547,32.892365
1400000US06037543321,6037543321,2018,1586,1360,85.750313,227,14.312737
1400000US06037543322,6037543322,2018,2174,2013,92.594299,161,7.4057035
1400000US06037543400,6037543400,2018,964,797,82.676346,167,17.323652
1400000US06037543501,6037543501,2018,2092,1069,51.099426,1022,48.852772
1400000US06037543502,6037543502,2018,1388,776,55.90778,612,44.09222
1400000US06037543503,6037543503,2018,1778,1016,57.142857,762,42.857143
1400000US06037543601,6037543601,2018,978,652,66.666664,326,33.333332
1400000US06037543603,6037543603,2018,1511,1277,84.513565,234,15.486433
1400000US06037543605,6037543605,2018,1671,1209,72.351883,463,27.70796
1400000US06037543606,6037543606,2018,1172,847,72.269623,324,27.645052
1400000US06037543607,6037543607,2018,685,587,85.693428,98,14.306569
1400000US06037543701,6037543701,2018,643,491,76.360809,152,23.639191
1400000US06037543703,6037543703,2018,915,735,80.327866,180,19.672131
1400000US06037543704,6037543704,2018,923,603,65.330444,320,34.669556
1400000US06037543705,6037543705,2018,891,582,65.319862,309,34.680134
1400000US06037543801,6037543801,2018,1412,1129,79.957504,283,20.042494
1400000US06037543803,6037543803,2018,1113,572,51.392632,542,48.697216
1400000US06037543804,6037543804,2018,885,454,51.299435,430,48.58757
1400000US06037543903,6037543903,2018,1122,923,82.263817,199,17.736185
1400000US06037543905,6037543905,2018,965,527,54.611401,438,45.388599
1400000US06037544001,6037544001,2018,937,605,64.567772,332,35.432232
1400000US06037544002,6037544002,2018,1050,751,71.523811,299,28.476191
1400000US06037550101,6037550101,2018,821,672,81.851402,150,18.270401
1400000US06037550201,6037550201,2018,704,402,57.102272,302,42.897728
1400000US06037550202,6037550202,2018,1459,1186,81.288551,273,18.711447
1400000US06037550301,6037550301,2018,1314,808,61.491627,506,38.508373
1400000US06037550501,6037550501,2018,773,521,67.399742,252,32.600258
1400000US06037550502,6037550502,2018,1542,1035,67.120621,507,32.879379
1400000US06037550601,6037550601,2018,1675,709,42.328358,966,57.671642
1400000US06037550602,6037550602,2018,1235,1084,87.773277,151,12.226721
1400000US06037550700,6037550700,2018,1831,1473,80.447845,358,19.552156
1400000US06037550801,6037550801,2018,1189,661,55.592934,528,44.407066
1400000US06037550802,6037550802,2018,985,548,55.634518,437,44.365482
1400000US06037550901,6037550901,2018,1332,231,17.342342,1101,82.657661
1400000US06037550902,6037550902,2018,1889,519,27.474854,1370,72.525146
1400000US06037551001,6037551001,2018,1297,903,69.622208,393,30.300694
1400000US06037551002,6037551002,2018,875,610,69.714287,266,30.4
1400000US06037551101,6037551101,2018,1185,378,31.898735,807,68.101265
1400000US06037551102,6037551102,2018,1669,150,8.9874172,1519,91.012581
1400000US06037551201,6037551201,2018,1133,396,34.951458,737,65.048546
1400000US06037551203,6037551203,2018,1129,486,43.046944,643,56.953056
1400000US06037551204,6037551204,2018,1059,456,43.05949,603,56.94051
1400000US06037551300,6037551300,2018,1760,507,28.806818,1253,71.193184
1400000US06037551401,6037551401,2018,1344,487,36.235119,857,63.764881
1400000US06037551402,6037551402,2018,1292,839,64.93808,453,35.06192
1400000US06037551501,6037551501,2018,1431,842,58.839973,589,41.160027
1400000US06037551502,6037551502,2018,1204,708,58.803986,496,41.196014
1400000US06037551700,6037551700,2018,1665,948,56.936935,717,43.063065
1400000US06037551801,6037551801,2018,1198,681,56.844742,517,43.155258
1400000US06037551802,6037551802,2018,1141,649,56.879929,492,43.120071
1400000US06037551900,6037551900,2018,1447,1111,76.779541,336,23.220455
1400000US06037552001,6037552001,2018,1005,718,71.442787,287,28.557215
1400000US06037552002,6037552002,2018,920,405,44.02174,515,55.97826
1400000US06037552100,6037552100,2018,1874,1094,58.3778,780,41.6222
1400000US06037552200,6037552200,2018,1670,430,25.748503,1240,74.251495
1400000US06037552301,6037552301,2018,1246,755,60.593899,491,39.406101
1400000US06037552302,6037552302,2018,1273,657,51.610371,616,48.389629
1400000US06037552400,6037552400,2018,591,474,80.203049,117,19.796955
1400000US06037552601,6037552601,2018,1172,896,76.450516,276,23.549488
1400000US06037552602,6037552602,2018,1134,689,60.758377,445,39.241623
1400000US06037552700,6037552700,2018,1774,1381,77.846672,393,22.153326
1400000US06037552800,6037552800,2018,1636,1005,61.430317,631,38.569683
1400000US06037552900,6037552900,2018,1812,945,52.152317,867,47.847683
1400000US06037553000,6037553000,2018,1252,965,77.076675,288,23.003195
1400000US06037553100,6037553100,2018,1903,883,46.400421,1020,53.599579
1400000US06037553201,6037553201,2018,1088,805,73.988968,283,26.01103
1400000US06037553202,6037553202,2018,926,685,73.974083,241,26.025917
1400000US06037553300,6037553300,2018,974,758,77.82341,216,22.176592
1400000US06037553400,6037553400,2018,934,596,63.811562,338,36.188438
1400000US06037553502,6037553502,2018,1307,479,36.648815,828,63.351185
1400000US06037553503,6037553503,2018,758,274,36.147758,484,63.852242
1400000US06037553504,6037553504,2018,1400,674,48.142857,725,51.785713
1400000US06037553601,6037553601,2018,1388,441,31.772335,947,68.227669
1400000US06037553602,6037553602,2018,1390,432,31.079136,958,68.92086
1400000US06037553701,6037553701,2018,896,357,39.84375,539,60.15625
1400000US06037553702,6037553702,2018,1155,592,51.255413,562,48.658009
1400000US06037553801,6037553801,2018,1078,231,21.428572,847,78.571426
1400000US06037553802,6037553802,2018,2027,740,36.507153,1287,63.492847
1400000US06037553901,6037553901,2018,1620,863,53.271606,757,46.728394
1400000US06037553902,6037553902,2018,1606,556,34.620174,1049,65.317558
1400000US06037554001,6037554001,2018,1071,740,69.094307,331,30.905695
1400000US06037554002,6037554002,2018,1666,590,35.414165,1076,64.585831
1400000US06037554101,6037554101,2018,1033,347,33.59148,686,66.408516
1400000US06037554105,6037554105,2018,1472,81,5.5027175,1391,94.497284
1400000US06037554106,6037554106,2018,1179,479,40.627651,700,59.372349
1400000US06037554201,6037554201,2018,1187,601,50.631844,586,49.368156
1400000US06037554203,6037554203,2018,1228,402,32.736156,826,67.263847
1400000US06037554204,6037554204,2018,1705,212,12.434017,1493,87.565979
1400000US06037554301,6037554301,2018,1028,406,39.494164,622,60.505836
1400000US06037554302,6037554302,2018,1231,439,35.662064,792,64.337936
1400000US06037554403,6037554403,2018,1702,421,24.735605,1281,75.264397
1400000US06037554404,6037554404,2018,1325,305,23.018867,1020,76.981133
1400000US06037554405,6037554405,2018,1163,163,14.015477,1000,85.98452
1400000US06037554406,6037554406,2018,1619,897,55.404572,722,44.595428
1400000US06037554511,6037554511,2018,1203,924,76.807983,279,23.19202
